DateTime,Most recent forecast [MW],Day-Ahead forecast [MW],Week-Ahead forecast [MW],Real-time Upscaled Measurement [MW],Corrected Upscaled Measurement [MW],Monitored Capacity [MWp]
30/09/2018 05:15,0,0,0,0,,9.97
30/09/2018 05:30,0,0,0,0,,9.97
30/09/2018 05:45,0,0,0,0,,9.97
30/09/2018 06:00,0,0,0,0,,9.97
30/09/2018 06:15,0,0,0,0,,9.97
30/09/2018 06:30,0,0,0,0,,9.97
30/09/2018 06:45,0,0,0,0,,9.97
30/09/2018 07:00,0,0,0,0,,9.97
30/09/2018 07:15,0,0,0,0,,9.97
30/09/2018 07:30,0,0,0,0,,9.97
30/09/2018 07:45,0.07,0.07,0.05,0.06,,9.97
30/09/2018 08:00,0.25,0.26,0.19,0.22,,9.97
30/09/2018 08:15,0.56,0.55,0.43,0.52,,9.97
30/09/2018 08:30,0.9,0.85,0.74,0.8,,9.97
30/09/2018 08:45,1.3,1.19,1.07,1.16,,9.97
30/09/2018 09:00,1.69,1.54,1.44,1.53,,9.97
30/09/2018 09:15,2.15,2,1.81,2.06,,9.97
30/09/2018 09:30,2.65,2.49,2.21,2.64,,9.97
30/09/2018 09:45,3.11,2.99,2.64,3.06,,9.97
30/09/2018 10:00,3.52,3.42,3.08,3.45,,9.97
30/09/2018 10:15,3.84,3.77,3.45,3.79,,9.97
30/09/2018 10:30,4.14,4.08,3.78,4.12,,9.97
30/09/2018 10:45,4.41,4.38,4.07,4.51,,9.97
30/09/2018 11:00,4.65,4.68,4.33,4.8,4.84,9.97
30/09/2018 11:15,4.9,4.96,4.57,5.13,5.09,9.97
30/09/2018 11:30,5.14,5.22,4.77,5.31,5.28,9.97
30/09/2018 11:45,5.34,5.42,4.96,5.52,5.46,9.97
30/09/2018 12:00,5.52,5.6,5.16,5.86,5.59,9.97
30/09/2018 12:15,5.71,5.83,5.32,6.26,5.71,9.97
30/09/2018 12:30,5.86,6.03,5.45,6.13,5.78,9.97
30/09/2018 12:45,5.91,6.08,5.56,5.85,5.82,9.97
30/09/2018 13:00,5.93,6.1,5.64,5.94,5.85,9.97
30/09/2018 13:15,5.92,6.07,5.69,6.17,5.84,9.97
30/09/2018 13:30,5.87,6,5.72,5.84,5.79,9.97
30/09/2018 13:45,5.77,5.89,5.72,5.78,5.75,9.97
30/09/2018 14:00,5.52,5.76,5.7,5.83,5.7,9.97
30/09/2018 14:15,5.39,5.61,5.64,5.55,5.58,9.97
30/09/2018 14:30,5.24,5.44,5.55,4.87,5.5,9.97
30/09/2018 14:45,5.07,5.23,5.42,5.5,5.43,9.97
30/09/2018 15:00,4.89,5.02,5.27,5.42,5.19,9.97
30/09/2018 15:15,4.68,4.79,5.11,5.15,4.92,9.97
30/09/2018 15:30,4.46,4.55,4.93,6.12,4.68,9.97
30/09/2018 15:45,4.26,4.33,4.71,6.19,4.38,9.97
30/09/2018 16:00,3.94,4.09,4.48,3.06,3.97,9.97
30/09/2018 16:15,3.7,3.81,4.25,5.03,3.36,9.97
30/09/2018 16:30,3.44,3.53,3.96,1.88,2.71,9.97
30/09/2018 16:45,3.13,3.21,3.6,0.84,2.26,9.97
30/09/2018 17:00,2.75,2.82,3.14,2.75,1.78,9.97
30/09/2018 17:15,2.33,2.39,2.66,1.61,1.26,9.97
30/09/2018 17:30,1.94,1.98,2.17,1.28,0.92,9.97
30/09/2018 17:45,1.56,1.61,1.7,0.93,0.66,9.97
30/09/2018 18:00,1.2,1.23,1.27,0.71,0.47,9.97
30/09/2018 18:15,0.85,0.86,0.89,0.52,0.34,9.97
30/09/2018 18:30,0.52,0.53,0.56,0.31,0.19,9.97
30/09/2018 18:45,0.24,0.25,0.26,0.15,0.08,9.97
30/09/2018 19:00,0.07,0.07,0.07,0.05,0.02,9.97
30/09/2018 19:15,0.01,0.01,0.01,0.01,0,9.97
30/09/2018 19:30,0,0,0,0,0,9.97
30/09/2018 19:45,0,0,0,0,0,9.97
30/09/2018 20:00,0,0,0,0,0,9.97
30/09/2018 20:15,0,0,0,0,0,9.97
30/09/2018 20:30,0,0,0,0,0,9.97
30/09/2018 20:45,0,0,0,0,0,9.97
30/09/2018 21:00,0,0,0,0,0,9.97
30/09/2018 21:15,0,0,0,0,0,9.97
30/09/2018 21:30,0,0,0,0,0,9.97
30/09/2018 21:45,0,0,0,0,0,9.97
30/09/2018 22:00,0,0,0,0,0,9.97
30/09/2018 22:15,0,0,0,0,0,9.97
30/09/2018 22:30,0,0,0,0,0,9.97
30/09/2018 22:45,0,0,0,0,0,9.97
30/09/2018 23:00,0,0,0,0,0,9.97
30/09/2018 23:15,0,0,0,0,0,9.97
30/09/2018 23:30,0,0,0,0,0,9.97
30/09/2018 23:45,0,0,0,0,0,9.97
